village_name,mandal_name,lat,lon,district_name,bore_well_count
08-DONDAPADU,Gudivada,16.46018675625,81.03875696291666,Krishna,24
08-DULIPUDIPALEM,Pamidimukkala,16.290270207473686,80.83300610326316,Krishna,95
08-EDULAGUDEM,Agiripalle,16.693540117281106,80.84413121345622,Krishna,217
08-EDURUBEDEM,Mylavaram,16.78022521597122,80.73763315330935,Krishna,139
08-ELAMARRU,Pedaparupudi,16.371992095564202,80.92444399284047,Krishna,257
08-ELUKAPADU,Unguturu,16.497824395454543,80.87660939272727,Krishna,11
08-ERUKAPDU,Tiruvuru,17.029665648888887,80.53932542244443,Krishna,45
08-G.B.PALEM,Jaggayyapeta,16.826995651666667,80.17547717000001,Krishna,12
08-GADDAMANUGU,G Konduru,16.683651263581396,80.55248894618605,Krishna,215
08-GOKARAJUPALLI,Veerullapadu,16.747663,80.371912334,Krishna,5
08-GOLLAPUDI,Vijayawada Rural,16.538747262857143,80.57541809571428,Krishna,14
08-GOPINENIPALEM,Vatsavai,16.93141445237288,80.16708961084746,Krishna,59
08-GULLAMUDI,Nandigama,16.784970773448276,80.35806444224137,Krishna,58
08-GURUVINDAPALLI,Thotlavalluru,16.286152611574803,80.82311577401575,Krishna,127
08-JANGAM GUDEM,Nuzvid,16.778868127586207,80.90320101921183,Krishna,203
08-JAYAPURAM,Chatrai,16.97094524131579,80.88764258039474,Krishna,76
08-K KALLU,Chandarlapadu,16.64728894074074,80.19387890074074,Krishna,54
08-K.S.N.PALEM,Kankipadu,16.414506526865672,80.71507197895522,Krishna,67
08-KADAVAKOLLU,Vuyyuru,16.403193518113206,80.85405362113208,Krishna,53
08-KANUMURU,Pamarru,16.33855913074468,80.90583147202128,Krishna,94
08-KAZA,Movva,16.190669475454545,81.00105198393939,Krishna,33
08-KETHANA KONDA,Ibrahimpatnam,16.62333209414894,80.45857970882979,Krishna,94
08-KOMATIKUNTALA,A Konduru,16.888574049836066,80.61747258180328,Krishna,61
08-KORLMANDA,Vissannapet,17.043718612841225,80.7712755451532,Krishna,359
08-KOTHAPET,Kanchika Cherla,16.61168553111111,80.41020394888889,Krishna,9
08-LOPUDI,Musunuru,16.91552076218045,80.94641524248121,Krishna,133
08-M.D.LANKA,Mopidevi,16.05395628318182,80.92476061356061,Krishna,132
08-MACHAVARAM,Machilipatnam,16.20358083,81.13930583,Krishna,2
08-MUCHINAPALLI,Reddigudem,16.949055109916667,80.72346263633334,Krishna,120
08-NADELLA VARI PA,Challapalli,16.118776663098593,80.88472108760564,Krishna,71
08-NAWABPET,Penuganchiprolu,16.822752827016128,80.22991593887096,Krishna,124
08-PEDAPATIGUDEM,Musunuru,16.80376927719512,80.97550578390243,Krishna,82
08-PRASADAMPADU,Vijayawada Rural,16.53008523490566,80.69420736943397,Krishna,53
08-SOUTH CH.V. LAN,Avanigadda,16.035076050119045,80.95555338666667,Krishna,168
08-TRIPURAVARAM,Jaggayyapeta,16.865127387567565,80.08422657621621,Krishna,37
09-CHIKKAVARAM,Gannavaram,16.593146206744187,80.79891881360466,Krishna,86
09-DEVARA KOTA,Ghantasala,16.152346043625,80.944768924375,Krishna,80
09-DUNDIRALAPADU,Gampalagudem,17.00070384576,80.40612242232,Krishna,125
09-ETIMOGA,Nagayalanka,15.8776548,80.90631444,Krishna,1
09-FATHALANKA,Pamidimukkala,16.309799222555554,80.83485824033333,Krishna,90
09-G KOTHURU,Tiruvuru,17.023764040350876,80.59229317438596,Krishna,114
09-GANAPAVARAM,Mylavaram,16.74237974613333,80.7035536594,Krishna,300
09-GANDRAI,Jaggayyapeta,16.946153827777778,80.11223946403705,Krishna,270
09-GANGINENI,G Konduru,16.75663680426087,80.52276532613043,Krishna,230
09-GARAPADU,Unguturu,16.532132531666665,80.91317342666666,Krishna,6
09-GOPALAPURAM,Agiripalle,16.660922186875,80.745268438125,Krishna,16
09-GURIVINDA GUNTA,Pedaparupudi,16.442671046857143,80.95254710257143,Krishna,35
09-ILURU,Thotlavalluru,16.261627915,80.8298258303125,Krishna,64
09-INDUGAPALLI,Vatsavai,16.978391656438355,80.17800035671233,Krishna,73
09-JAGANADHAPURAM,Veerullapadu,16.725036690714287,80.41117573535713,Krishna,28
09-K L THANDA,Nuzvid,16.78983667,80.80838833,Krishna,1
09-K SEETARAMAPURAM,Bapulapadu,16.620858993333332,80.96508362166666,Krishna,6
09-KALAVAPAMULA,Vuyyuru,16.441076516587678,80.87657856255925,Krishna,211
09-KANDALAMPADU,Kankipadu,16.42917059028169,80.83853547971832,Krishna,71
09-KANDRAPADU,Chandarlapadu,16.753998459791667,80.18855289770833,Krishna,48
09-KAPAVARAM,Pamarru,16.298315323333334,81.01463847666668,Krishna,9
09-KOTAPADU,Chatrai,17.050036027984294,80.9199081786911,Krishna,382
09-KOTHURU,A Konduru,17.016527272692308,80.66392554961539,Krishna,78
09-KOTIPALLI,Vissannapet,17.02114504975,80.695883748625,Krishna,80
09-KUNIKANAPADU,Kanchika Cherla,16.61523363753623,80.35180527086956,Krishna,69
09-NAGAYATHIPPA,Mopidevi,16.058344588056872,80.92582822355449,Krishna,211
09-NARAKULLAPADU,Reddigudem,16.84387907952381,80.6870466072619,Krishna,84
09-NATTAVARIGUDEM,Musunuru,16.851691485,80.989617995,Krishna,10
09-NIMMAGADDA,Challapalli,16.140239123398693,80.87554047130719,Krishna,153
09-PONNAVARAM,Penuganchiprolu,16.847860555333334,80.27724899933334,Krishna,15
09-SINHADRIPURAM,Musunuru,16.812649865714285,80.90473335271429,Krishna,70
09-VEMPADU AGRAHARAM,Nuzvid,16.741481218181818,80.92954514421487,Krishna,363
10-CH. KARAGRAHARAM,Machilipatnam,16.12121789,81.04741898,Krishna,1
10-DAVAJIGUDEM,Gannavaram,16.5394056675,80.81499750750001,Krishna,20
10-EDUMUDI,Pedana,16.28593820076923,81.1638929023077,Krishna,13
10-GADEVARIGUDEM,Gampalagudem,17.00637602953125,80.4758260603125,Krishna,64
10-GANUGAPADU,Tiruvuru,17.027102908087652,80.59211329262949,Krishna,251
10-GARIKAPADU,Jaggayyapeta,16.952602543999998,80.05402395533334,Krishna,15
10-GOLLAGUDEM - 1,Kalidindi,16.52721,81.283525,Krishna,1
10-GOLLAPUDI HV,Vijayawada Rural,16.534045556666666,80.57842666666666,Krishna,3
10-GS PALEM,Ghantasala,16.177962608064515,80.92243949645162,Krishna,31
10-GURIJEPALLI,Gudur,16.25498,81.07794416499999,Krishna,2
10-GURURAJUPALEM,G Konduru,16.737770329578947,80.61681897421053,Krishna,95
10-INDUPALLI,Unguturu,16.46478833276119,80.88431599537314,Krishna,268
10-JAMMAVARAM,Veerullapadu,16.735310820714286,80.36050190928572,Krishna,14
10-JANGALAPALLI,Mylavaram,16.809951114417178,80.64207557263803,Krishna,163
10-K V VARAM,Vatsavai,16.939078173492064,80.25278684730159,Krishna,63
10-KAKULAPADU,Bapulapadu,16.59272941,80.97942335666666,Krishna,3
10-KALATURU,Agiripalle,16.676221590593222,80.83614984059321,Krishna,118
10-KALLAMVARIPALEM,Thotlavalluru,16.309286538264463,80.8084436561157,Krishna,121
10-KASARABADA,Chandarlapadu,16.67798169870968,80.15688226612903,Krishna,31
10-KATURU,Vuyyuru,16.42141491568282,80.85556171447136,Krishna,454
10-KOLAVENNU,Kankipadu,16.43735730836461,80.79793372171581,Krishna,373
10-KOMARAVOLU,Pamarru,16.36648306777778,80.98724523444444,Krishna,18
10-KONNAMGUNTA,Nuzvid,16.750864193225805,80.82514830709677,Krishna,31
10-KOTHAGUDEM,Chatrai,16.94164222742857,80.92954359748572,Krishna,175
10-KOTIKALAPUDI,Ibrahimpatnam,16.59994730467391,80.45099134733695,Krishna,184
10-KRISHNARAOPALEM,A Konduru,16.914119259242426,80.63964952848485,Krishna,198
10-Kondavaram,Movva,16.231254717954545,80.94042419227273,Krishna,44
10-M P V GUDEM,Vissannapet,17.00421445403846,80.79301734307691,Krishna,52
10-MOGULURU,Kanchika Cherla,16.63365411877193,80.32643342192982,Krishna,57
10-NEWBURUGUDEM,Reddigudem,16.826902196933332,80.72140681493333,Krishna,75
10-NORTH CH.V.LANK,Mopidevi,16.052464096012272,80.95406077546012,Krishna,163
10-SANAGAPADU,Penuganchiprolu,16.8254889605,80.2476614075,Krishna,40
10-SUREPALLI,Musunuru,16.902827743222748,80.90459139962086,Krishna,211
10-TALLAVALLI,Musunuru,16.803086869784174,80.90748588640288,Krishna,139
10-TUNGALA VARI PA,Avanigadda,15.97378599,80.916421435,Krishna,2
11-G.V.GUDEM,Gannavaram,16.59531236107143,80.76443052732144,Krishna,56
11-GANGADEVIPADU,Gampalagudem,16.954536112156863,80.4904615327451,Krishna,51
11-GOGINENI PALEM,Ghantasala,16.16993564666667,80.86836925888889,Krishna,18
11-GOPALAPURAM - 1,Kalidindi,16.52061,81.26372333,Krishna,1
11-GOWRAVARAM,Jaggayyapeta,16.862013724444445,80.187921935,Krishna,18
11-GUNTA KODURU,Gudivada,16.46952495,81.09104477,Krishna,1
11-H.M.PADU,G Konduru,16.6656484378125,80.6150258596875,Krishna,32
11-IDUGULLA PALLI,Gudur,16.168642502,81.03150729000001,Krishna,5
11-JAYANTI,Veerullapadu,16.819689621413044,80.44008857266304,Krishna,184
11-JONNALAGADDA,Nandigama,16.87169126695652,80.32459571304348,Krishna,23
11-JUVVANAPUDI,Pedaparupudi,16.41263502390244,80.93007230756098,Krishna,41
11-K R GUDEM,Mylavaram,16.78004789635246,80.70093421180327,Krishna,244
11-K.G.PADU,Unguturu,16.502958349642856,80.91178612571427,Krishna,28
11-KAKARAVAI,Vatsavai,16.9653755516,80.29930808319999,Krishna,25
11-KAKARLA,Tiruvuru,17.05656473585366,80.63999934195122,Krishna,82
11-KANAKAVALLI,Thotlavalluru,16.333409111748633,80.79794414994535,Krishna,183
11-KANASANAPALLI,Agiripalle,16.640535008333334,80.74511198101852,Krishna,108
11-KANUMOLU,Bapulapadu,16.6073629375,80.966196024375,Krishna,16
11-KATRENIPLLI,Chandarlapadu,16.7721631655,80.1365954995,Krishna,20
11-KONATANAPADU,Kankipadu,16.421290169285715,80.78091801547619,Krishna,42
11-KONDAIPALEM,Pamarru,16.351309446666665,80.97490499999999,Krishna,3
11-KRISHNARAOPALEM,Chatrai,17.04910227711111,80.80642651659258,Krishna,135
11-KUMMARIKUNTALA,A Konduru,16.937300008206897,80.67143558365517,Krishna,145
11-Kosuru,Movva,16.207836656321245,80.9626708077202,Krishna,193
11-MAREMANDA,Vissannapet,16.979997964347827,80.78570001673913,Krishna,46
11-MARSAPUDI,Nuzvid,16.744715365693068,80.88888056707921,Krishna,202
11-MUDUNURU,Vuyyuru,16.409848534615385,80.90052910032051,Krishna,312
11-MULAPADU,Ibrahimpatnam,16.610162273432202,80.46805149635594,Krishna,236
11-NAKKALAMPET,Kanchika Cherla,16.6510875,80.41834750000001,Krishna,2
11-PACHA VARI LANK,Challapalli,16.144328256,81.04812677599999,Krishna,5
11-RAVI VARI PALEM,Mopidevi,16.06095431,80.92072658,Krishna,1
11-SIVAPURAM,Penuganchiprolu,16.901238974423077,80.31735195499999,Krishna,104
11-VALASAPALLI,Musunuru,16.862924649416666,80.9803848245,Krishna,120
11-VEKANURU,Avanigadda,15.977791450714287,80.91664768785714,Krishna,14
11-VELUPUCHERLA,Musunuru,16.786063994274194,81.01103045048387,Krishna,372
12-CHILAKALA PUDI,Machilipatnam,16.121240479999997,81.047700155,Krishna,2
12-DAKARAM,Mudinepalli,16.444907925000003,81.126146135,Krishna,2
12-GOLLANAPALLI,Gannavaram,16.60628060377551,80.77812085683674,Krishna,98
12-GOPUVANIPALEM,Pamidimukkala,16.355369748434782,80.89576690182608,Krishna,115
12-GOSAVEDU,Gampalagudem,16.9492925913,80.4787995569,Krishna,100
12-JAYANTHIPURAM,Jaggayyapeta,16.846782641666668,80.13855833833333,Krishna,30
12-JUZZURU,Veerullapadu,16.736373605866664,80.43816831973332,Krishna,75
12-K M KURU,Nandigama,16.84759340451613,80.37188102419354,Krishna,31
12-K.MANGAPURAM,Mylavaram,16.851529499571427,80.65643478542857,Krishna,70
12-K.V. CHERUVU,Gudlavalleru,16.36718518,81.09828215,Krishna,1
12-KANIGIRILANKA,Thotlavalluru,16.248725900738915,80.80971953812808,Krishna,203
12-KANNEVEDU,Vatsavai,16.934309085243903,80.19095811000001,Krishna,82
12-KODURUPADU,Bapulapadu,16.615489720120483,80.8918035359036,Krishna,83
12-KOKILAMPADU,Tiruvuru,17.105274288057554,80.64210089510792,Krishna,139
12-KONAPALEM,Chandarlapadu,16.745012933392857,80.20145114339286,Krishna,56
12-KONDIPARRU,Pamarru,16.33279316888889,80.97821963222222,Krishna,9
12-KOTHA EDARA,Agiripalle,16.73413238234637,80.77490926938547,Krishna,179
12-KUCHIPUDI,Movva,16.2571579709375,80.909630350625,Krishna,64
12-KUNDERU,Kankipadu,16.418379123253587,80.82587647574162,Krishna,209
12-LANKAPALLI,Unguturu,16.5029542,80.89991735666666,Krishna,3
12-MADHAVARAM,A Konduru,16.910469760208333,80.69173533302083,Krishna,96
12-MADICHARLA,Bapulapadu,16.74165927025751,80.97308734107295,Krishna,466
12-MANKOLLU,Chatrai,17.001080678,80.91172712058332,Krishna,120
12-MITTA GUDEM,Nuzvid,16.865090985897435,80.82426552709401,Krishna,117
12-MITTAGUDEM,Vissannapet,16.967790016,80.784614532,Krishna,5
12-MUNNALURU,Kanchika Cherla,16.61833217804511,80.33521926112782,Krishna,133
12-PAGOLU,Challapalli,16.115469916666665,80.90797515666668,Krishna,66
12-PATHANAGALURU,Reddigudem,16.79568418017544,80.7153943672807,Krishna,114
12-SHABADA,Vijayawada Rural,16.584383333333335,80.60876611333333,Krishna,3
12-SUBBAIGUDEM,Penuganchiprolu,16.873172599022556,80.25985771210526,Krishna,133
12-TEKUPALLI,Mopidevi,16.071460705,80.961498855,Krishna,2
12-TUMMALAPALEM,Ibrahimpatnam,16.570404815555555,80.53509537111111,Krishna,9
12-VENKATAPURAM,Musunuru,16.821673183032786,80.99309796467213,Krishna,122
12-YADLA LANKA,Avanigadda,16.003941228888888,80.90510793888889,Krishna,9
13-ADAPAVARI PALEM,Mopidevi,16.051102906666667,80.98033275333334,Krishna,9
13-GOWDAPALEM,Pamidimukkala,16.25840181757576,80.85809934333334,Krishna,33
13-GULLAPUDI,Gampalagudem,17.049126612272726,80.50925748439394,Krishna,66
13-J.NEKKALAM,Gannavaram,16.526630866666665,80.74623016,Krishna,3
13-K V PALEM,Nandigama,16.76255726210526,80.33462439263158,Krishna,38
13-KANDULAPADU,G Konduru,16.669545145925927,80.62316043444444,Krishna,81
13-KANIMERLA,Mylavaram,16.790723131896552,80.73816698258621,Krishna,58
13-KHALEKHAN PET,Machilipatnam,16.16576222,81.11176110999999,Krishna,3
13-KHAMBAMPADU,Vatsavai,16.948350825178572,80.27398650821429,Krishna,168
13-KODALI,Ghantasala,16.192215028725492,80.89707767681374,Krishna,204
13-KOMMIREDDYPALLI,Tiruvuru,17.055716400063694,80.5343309635032,Krishna,157
13-KORNIPADU,Pedaparupudi,16.44631875263158,80.92991010157894,Krishna,19
13-KOTHA SURAVARAM,Agiripalle,16.62562318888889,80.84909749888888,Krishna,9
13-KOYYURU,Bapulapadu,16.667189437727274,80.98460919018181,Krishna,110
13-KUMMAMURU,Thotlavalluru,16.34828564076923,80.82448487176923,Krishna,130
13-K_VEERULAPADU,Veerullapadu,16.821151315,80.40490976,Krishna,4
13-LAXMIPURAM,Chandarlapadu,16.73803176470588,80.17202186235293,Krishna,17
13-MADASA VARI PAL,Kankipadu,16.4362287525,80.7868658325,Krishna,4
13-MADHIRAPADU,Unguturu,16.465910771999997,80.86476038688889,Krishna,45
13-MALKAPURAM,Jaggayyapeta,16.992992205892858,80.16063723839285,Krishna,56
13-MAREPALLI,A Konduru,17.026022400226243,80.62359125515837,Krishna,221
13-MARLAPALEM,Chatrai,16.952874742045452,80.91536475399352,Krishna,308
13-MOTERAOPETA,Vissannapet,17.053402499166666,80.76825972291667,Krishna,24
13-MUKKOLLUPADU,Nuzvid,16.844428574974874,80.88088801545226,Krishna,398
13-NAGANNAGUDEM,Vuyyuru,16.39107667,80.87197333,Krishna,1
13-PARITALA,Kanchika Cherla,16.65742903625,80.42973335875,Krishna,96
13-PATHA MAJERU,Challapalli,16.128209457142855,81.00342195428571,Krishna,7
13-RAGAHAVAPURAM,Reddigudem,16.864859027777776,80.73582123444444,Krishna,18
13-TOTACHARLA,Penuganchiprolu,16.835498840454544,80.24945775363636,Krishna,44
14-ANNAVARAM,Mopidevi,16.08019676,80.94641469,Krishna,4
14-CHINNA PURAM,Machilipatnam,16.1215514575,81.04800928,Krishna,4
14-GURAJADA,Pamidimukkala,16.36209078857143,80.87355090678571,Krishna,56
14-JANARDHANAPURAM,Nandivada,16.46716667,80.982255,Krishna,1
14-K.B.PALEM,Gannavaram,16.596227915,80.76829208250001,Krishna,4
14-KANCHALA,Nandigama,16.70720751752475,80.30283966326733,Krishna,202
14-KANUMURU,Gampalagudem,17.004459407585365,80.55190655351218,Krishna,410
14-KASIPUDI,Gudivada,16.401334795,80.95448398,Krishna,4
14-KAVULURU,G Konduru,16.62132861125,80.58120114520834,Krishna,48
14-KONTALAPALLI,Veerullapadu,16.79922942761194,80.36763873164179,Krishna,67
14-KOTHA PEDAMADDALI,Pamarru,16.340868333333333,80.97619981333334,Krishna,9
14-KOTHAGUDEM,Mylavaram,16.839611775,80.64403331981927,Krishna,166
14-KOTHAPALLI,Ghantasala,16.192522984545455,80.92421968818182,Krishna,22
14-KRISHNAVARAM,Agiripalle,16.65611760385542,80.85564986891566,Krishna,83
14-KURADA,Gudlavalleru,16.34696296142857,81.07805801571429,Krishna,7
14-KURIPIRALA,Bapulapadu,16.547672755714284,80.97389455,Krishna,7
14-LAKSHMIPURAM,Tiruvuru,17.08235003733766,80.6321872340909,Krishna,154
14-LINGALA,Vatsavai,16.9603701978125,80.221563793125,Krishna,32
14-MADDURU,Kankipadu,16.404357887657657,80.72706427423424,Krishna,222
14-MANIKONDA,Unguturu,16.448644966481876,80.83860540867805,Krishna,469
14-MUNAGALAPALLI,Chandarlapadu,16.743376458125,80.2405084375,Krishna,48
14-MUTHRASI PALEM,Vissannapet,16.968640626666666,80.80844748333334,Krishna,3
14-NARSUPETA,Nuzvid,16.838360677356324,80.79039300183908,Krishna,87
14-NEW TAKKELLAPAD,Jaggayyapeta,16.961513724805826,80.06548327072815,Krishna,206
14-NYNAVARAM,Vijayawada Rural,16.574821598461536,80.63702798999999,Krishna,13
14-PARVATHAPURAM,Chatrai,17.049457884385966,80.89227963144737,Krishna,228
14-PEDA OGIRALA,Vuyyuru,16.386608727581226,80.8031134236823,Krishna,277
14-PENDAYALA,Kanchika Cherla,16.698307025333335,80.31192378733334,Krishna,15
14-POLISETTIPADU,A Konduru,16.985747222,80.65459779677778,Krishna,180
14-PTMT14,Vijayawada Rural,16.48268833,80.67352,Krishna,1
14-PURITIGADDA,Challapalli,16.127612186832298,80.8898795683851,Krishna,161
14-RANGAPURAM,Reddigudem,16.858518771488097,80.72300507297619,Krishna,168
14-VELDURTIPADU,Penuganchiprolu,16.85814218448276,80.30625798896551,Krishna,29
15-ARJAVARI  PALEM,Mopidevi,16.05042771,80.982892275,Krishna,2
15-HANUMANTHAPURAM,Pamidimukkala,16.303296138689657,80.88516465772415,Krishna,145
15-K.PAVULURU,Gannavaram,16.58046396886076,80.75443711392406,Krishna,79
15-K.T.PALLI,Vijayawada Rural,16.61392548465909,80.62379957534091,Krishna,88
15-KETHAEERUNIPADU,Nandigama,16.728865744925372,80.28579703522388,Krishna,67
15-KODURU,G Konduru,16.719465274358974,80.6833520859707,Krishna,273
15-KONIJERLA,Gampalagudem,17.03290952238095,80.44071102942857,Krishna,105
15-KURUMADDALI,Pamarru,16.336667539102564,80.92360587371796,Krishna,78
15-LAKSHMIPURAM,Kruthivennu,16.39335456,81.43854085,Krishna,1
15-LANKAPALLI,Ghantasala,16.129031315789472,80.98578061368421,Krishna,19
15-LINGAVARAM,Gudivada,16.461466334,81.004744334,Krishna,5
15-MADHUNAPURAM,Thotlavalluru,16.28263253652174,80.80663202913044,Krishna,23
15-MAHESWARAPURAM,Pedaparupudi,16.450417796,80.955754654,Krishna,5
15-MALLAVALLI,Bapulapadu,16.68512524820041,80.89443543501022,Krishna,489
15-MALLELA,Tiruvuru,17.061940650738258,80.68382435644295,Krishna,149
15-MALLIBOYINAPALLI,Agiripalle,16.710017921940295,80.76882631074626,Krishna,67
15-MANTHENA,Kankipadu,16.486249506821192,80.79475195390728,Krishna,151
15-MOKKAPADU,Unguturu,16.483598356666665,80.89913176666667,Krishna,9
15-MORASUMILLI,Mylavaram,16.859149304820143,80.58246004816547,Krishna,278
15-MUPPALLA,Chandarlapadu,16.728870075590553,80.25533520543307,Krishna,127
15-Mantripalem,Movva,16.234229318,80.995395548,Krishna,5
15-NARASAPURAM,Vissannapet,16.980573666033994,80.80815830388102,Krishna,353
15-N_R_PALEM,Veerullapadu,16.716946553678163,80.43675082287356,Krishna,87
15-PERUKALAPADU,Kanchika Cherla,16.70714617,80.37888645000001,Krishna,2
15-POCHAMPALLI,Jaggayyapeta,16.861808379491524,80.16298527706215,Krishna,177
15-POLASANAPALLI,Nuzvid,16.726260298059703,80.88128985593283,Krishna,268
15-POLAVARAM,Chatrai,16.9872414885,80.9016608888,Krishna,200
15-POTLAPADU,Vuyyuru,16.40027732645161,80.8420966585484,Krishna,62
15-RAMA NAGARAM,Challapalli,16.12739108222222,80.93850120555555,Krishna,18
15-RAMACHANDRAPURAM,A Konduru,16.87804658567164,80.63189245074628,Krishna,67
15-REDDIKUNTLA,Reddigudem,16.83406177548387,80.72399150096774,Krishna,31
15-VENGANAYAKUNIPA,Penuganchiprolu,16.8377584,80.2815486438889,Krishna,18
16-APPARAOPET,Vijayawada Rural,16.581585031666666,80.64523562,Krishna,6
16-AYODHYA,Mopidevi,16.051869164142857,80.97446103185715,Krishna,70
16-INAPURU,Pamidimukkala,16.249086772291665,80.834690000625,Krishna,96
16-KANKATAVA,Gudur,16.250727635,81.09219605,Krishna,4
16-KATLAPALLI,Pedana,16.28666704,81.16569292,Krishna,1
16-KESARAPALLI,Gannavaram,16.522624353225805,80.78908239645162,Krishna,31
16-KONDURU,Nandigama,16.83271417982143,80.30325726107142,Krishna,56
16-KOTHAKANDRIKA,G Konduru,16.73033142125,80.65601433875,Krishna,8
16-KOTHAPALLI,Gampalagudem,16.963095664416667,80.51673011016666,Krishna,120
16-KUDARAVALLI,Nandivada,16.563372585,81.03718932999999,Krishna,4
16-MACHAVARAM,Koduru,16.030222824444444,80.95493355666667,Krishna,9
16-MAKKAPET,Vatsavai,16.92451993918919,80.19221758594594,Krishna,74
16-MALLAMPALLI,Ghantasala,16.18727237972222,80.96402357944444,Krishna,36
16-MALLAYAPALEM,Gudivada,16.418171960000002,81.015087044,Krishna,5
16-MAREDURMAKA,Kankipadu,16.4721171082243,80.8278860553271,Krishna,107
16-MOPARRU,Pedaparupudi,16.4922271404,80.9327272032,Krishna,25
16-MULAKALAPALLI,Thotlavalluru,16.272073905,80.82705426,Krishna,4
16-MULAKALAPENTA,Mylavaram,16.853487153333333,80.5843928125,Krishna,48
16-MUNUKULLA,Tiruvuru,17.121915094342857,80.5661040348,Krishna,175
16-N.A.R.PET,Unguturu,16.585422629130434,80.85797153217392,Krishna,23
16-NANDALURU,Veerullapadu,16.75361093861111,80.34128780722222,Krishna,36
16-NARASINGAPALEM,Agiripalle,16.660424212068968,80.7993789913793,Krishna,58
16-NARMADANAGAR,Vissannapet,17.057931953793105,80.7125021837931,Krishna,29
16-POTHANAPALLI,Chatrai,17.0199090481893,80.89840546308642,Krishna,243
16-POTHUREDDI PALLI,Nuzvid,16.806735620231663,80.8745556103475,Krishna,259
16-R.C.PET,Jaggayyapeta,16.947860057103448,80.08901750062068,Krishna,145
16-RAJUPETA,Vuyyuru,16.438545341896553,80.86148615448276,Krishna,58
16-RAMUDU PALEM,Challapalli,16.106761257043477,80.89078527295653,Krishna,115
16-REPUDI,A Konduru,16.944372420103093,80.68862834883161,Krishna,291
16-RUDRAVARAM,Reddigudem,16.870717351949153,80.66560451881357,Krishna,118
16-S AMARAVARAM,Kanchika Cherla,16.64890534368421,80.31120203421054,Krishna,19
16-VENKATAPURAM,Penuganchiprolu,16.845487592083334,80.27207177052084,Krishna,96
17-GOKAVARAM,Machilipatnam,16.25472863,81.21625049,Krishna,4
17-KAPPALA DODDI,Gudur,16.257110685,81.11839224166667,Krishna,6
17-KAPTAN PALEM,Mopidevi,16.09706553,80.93054635499999,Krishna,4
17-KOTHAGUDEM,Gannavaram,16.592291779411767,80.80103064529412,Krishna,17
17-KUNTAMUKKALA,G Konduru,16.71804062768977,80.63318897768977,Krishna,303
17-LATCHAPALEM,Nandigama,16.771489605,80.23543908875,Krishna,8
17-LINGALA,Gampalagudem,17.031451977014928,80.51580896522388,Krishna,67
17-MALLAVARAM,Pamarru,16.29517091,81.02583056714286,Krishna,7
17-MANGOLLU,Vatsavai,16.941503158,80.14110656477779,Krishna,90
17-MERAKAGUDEM,Gudivada,16.469065835000002,81.01129417,Krishna,2
17-MULPURIVARIPALEM,Pedaparupudi,16.390584125,80.91423432875,Krishna,8
17-MUSTIKUNTLA,Tiruvuru,17.060102264112903,80.55478007403227,Krishna,124
17-Moolapalem,Movva,16.234629132941176,80.93411050117646,Krishna,34
17-NARAYANAPURAM,Bapulapadu,16.625827633333333,80.91517871166667,Krishna,6
17-NAYAKULAGUDEM,Vissannapet,17.05331764882353,80.77296990117647,Krishna,17
17-NEPALLI,Kankipadu,16.412796380816328,80.80744935336735,Krishna,98
17-NUGONDAPALLI,Agiripalle,16.67910496673077,80.75972004423078,Krishna,52
17-PALEMPALLI,Veerullapadu,16.811887705517243,80.37542859517241,Krishna,29
17-PAMULALANKA,Thotlavalluru,16.332278590118342,80.77069276112425,Krishna,169
17-PAPAVINASANAM,Ghantasala,16.1738379165,80.856954333,Krishna,20
17-POKKUNURU,Chandarlapadu,16.668934642142855,80.17325785714286,Krishna,14
