village_name,mandal_name,lat,lon,district_name,bore_well_count
17-PONDUGOLLU,Mylavaram,16.7772374605625,80.6064052186875,Krishna,160
17-RAMANNA GUDEM,Nuzvid,16.756473881059602,80.86424589509934,Krishna,151
17-RAVIRALA,Jaggayyapeta,16.833588587727274,80.11280601227273,Krishna,44
17-S.R.PURAM,Vijayawada Rural,16.581741194285716,80.65428938142857,Krishna,7
17-SAYANAPALEM,Reddigudem,16.813442945,80.72742376115386,Krishna,26
17-SAYAPURAM,Vuyyuru,16.379957315151515,80.8916459530303,Krishna,33
17-SOMAVARAM,Chatrai,16.91384192174107,80.91687726709822,Krishna,224
17-VAKKALAGADDA,Challapalli,16.135256441515153,80.9209059639394,Krishna,264
17-VALAMPATLA,A Konduru,17.04640824903704,80.660445336,Krishna,135
17-VEMULAPALLI,Kanchika Cherla,16.671274864666668,80.313629244,Krishna,15
18-GURAJA,Mudinepalli,16.39957667,81.10589,Krishna,1
18-JAKKAMPUDI,Vijayawada Rural,16.579663155357142,80.61819011857143,Krishna,28
18-KAMMILIVARI PALEM,Pamidimukkala,16.301095919999998,80.84489701166667,Krishna,6
18-KATTULAVARI PALEM,Gudur,16.24540078,81.08761203,Krishna,1
18-KODAPA,Pedana,16.29177032,81.17718204,Krishna,1
18-KONDANGI,Kalidindi,16.50412333,81.351545,Krishna,1
18-KUMMARI PALEM,Mopidevi,16.052177295789473,80.98634255473685,Krishna,38
18-LINGALAPADU,Nandigama,16.77165466764706,80.22315035529411,Krishna,17
18-MARALAPALEM,Gannavaram,16.556419016862748,80.8143259917647,Krishna,51
18-MEDURU,Gampalagudem,16.99737202546875,80.4948741325,Krishna,64
18-MOTURU,Gudivada,16.452078912727274,81.04226433818182,Krishna,11
18-MUNAGAPADU,G Konduru,16.703421598823528,80.5368322551103,Krishna,272
18-Movvapalem,Movva,16.218179123492064,80.93038933555556,Krishna,63
18-NAGAPATNAM,Pamarru,16.29363,80.95170333,Krishna,1
18-NAGAPURAM,Pedaparupudi,16.46726735,80.94448706,Krishna,2
18-NANDAMURU,Unguturu,16.452129007080746,80.86204573677018,Krishna,161
18-NUTHIPADU,Vissannapet,17.073818264583334,80.70705326416667,Krishna,24
18-OGIRALA,Bapulapadu,16.543131973846155,80.97300913769232,Krishna,13
18-P V VARAM,Vatsavai,16.932796925571427,80.25387578328572,Krishna,70
18-PALLERALAMUDI,Tiruvuru,17.00965964631579,80.59846022986842,Krishna,76
18-PAMULAPATIVARI PALEM,Thotlavalluru,16.306066668,80.817162666,Krishna,5
18-PEDDAPURAM,Veerullapadu,16.788827986710526,80.46061348276315,Krishna,76
18-PINNAMAREDDYPALLI,Agiripalle,16.687210214074074,80.75402062592593,Krishna,27
18-POPURU,Chandarlapadu,16.621859485999998,80.259833538,Krishna,5
18-PRODDUTURU,Kankipadu,16.408954837847222,80.77452209208333,Krishna,144
18-Pulluru,Mylavaram,16.83789707547904,80.61531681068861,Krishna,334
18-RAVICHARLA,Nuzvid,16.730845995480518,80.81995502890909,Krishna,385
18-S.M.PET,Jaggayyapeta,16.92743682261111,80.10703740716667,Krishna,180
18-SREERAMPURAM,Reddigudem,16.951470942,80.74501958222223,Krishna,45
18-TSANUBANDA,Chatrai,17.0291800892,80.80389063555555,Krishna,225
18-VEERAVALLI,Vuyyuru,16.394068219999998,80.85079038297297,Krishna,37
18-VELIVOLU,Challapalli,16.15056038952381,80.87516470746031,Krishna,63
18-ZEELAKUNTALA,A Konduru,17.030166997166667,80.66597776683334,Krishna,60
19-KAPILESWARA PURAM,Pamidimukkala,16.319229043912134,80.86521304993722,Krishna,478
19-KONDURU,Kalidindi,16.53816333,81.29139333,Krishna,1
19-KURETI VARI PAL,Mopidevi,16.053459426666667,80.97470192333333,Krishna,3
19-LELLAPUDI,Mandavalli,16.47164011,81.0985411,Krishna,1
19-MAGALLU,Nandigama,16.810292763547007,80.30643212247863,Krishna,234
19-METTAPALLI,Gannavaram,16.614172712056074,80.8172737628972,Krishna,107
19-NARIKAMPADU,Gampalagudem,16.97336174925,80.56384790125,Krishna,40
19-NUZELLA,Gudivada,16.389193105454545,81.01725469818182,Krishna,22
19-Narasannapalem,Movva,16.24051607194444,80.90436317972222,Krishna,36
19-ONDRAPADU,Unguturu,16.498956893749998,80.8901576,Krishna,8
19-P.M.PALLI,Vatsavai,16.96319962475,80.15677879175,Krishna,40
19-PAMULAPADU,Pedaparupudi,16.461752266382977,80.95654554340425,Krishna,47
19-PEDDAVARAM,Tiruvuru,17.10282583375,80.51835187374999,Krishna,8
19-PENAMAKURU,Thotlavalluru,16.321809426402265,80.82662033107648,Krishna,353
19-PENAPAKA,G Konduru,16.661189523809522,80.58770420619048,Krishna,21
19-PEREKEEDU,Bapulapadu,16.621743931666668,80.97406991083334,Krishna,12
19-PONNAVARAM,Veerullapadu,16.71603926,80.380820565,Krishna,4
19-POTHAVARAPPADU,Agiripalle,16.664135367662336,80.7418575977922,Krishna,77
19-PUNADIPADU,Kankipadu,16.451681244965517,80.77424398744827,Krishna,145
19-PUTRELA,Vissannapet,17.02454385702988,80.72610879546572,Krishna,569
19-REDDI GUDEM,Nuzvid,16.858834056037736,80.8669679181132,Krishna,53
19-SABJAPADU,Mylavaram,16.784695407333334,80.64755948155556,Krishna,45
19-SRIKAKULAM,Ghantasala,16.198728930535715,80.84769670660715,Krishna,56
19-TADUGUDEM,Reddigudem,16.8265918175,80.70857815972222,Krishna,36
19-TIRUMALAGIRI,Jaggayyapeta,16.920072167162164,80.13250128472973,Krishna,74
19-TUMMAGUDEM,Chatrai,16.946151046045628,80.88721971758554,Krishna,526
19-YARLAGADDA,Challapalli,16.143096807419354,80.89595378043012,Krishna,93
20-GUNDUPALEM,Machilipatnam,16.143321666666665,81.08271555666666,Krishna,3
20-KRISHNA PURAM,Pamidimukkala,16.259487376097564,80.86446193914634,Krishna,164
20-LACHIGANILANKA,Challapalli,16.1093714,80.87441402714286,Krishna,7
20-MELAMARRU,Mopidevi,16.060099916666665,80.98171074333334,Krishna,3
20-NAREPALEM,Koduru,16.06792491,81.01202396000001,Krishna,3
20-NEMALI,Gampalagudem,17.0599504810989,80.40006062912089,Krishna,91
20-NIMMAKURU,Pamarru,16.275177489166666,81.00057405166667,Krishna,12
20-Nidumolu,Movva,16.243942708,81.010376087,Krishna,10
20-P.O.PALLI,Unguturu,16.562141499861113,80.83667748611111,Krishna,72
20-P.PATNAM,Gannavaram,16.563266526666666,80.75973615083333,Krishna,12
20-P.V.GUDEM,Vatsavai,17.007194558196723,80.20683178311475,Krishna,61
20-PEDAMALAPALLI,Pedaparupudi,16.449176665,80.916416665,Krishna,2
20-PEDAPALEM,Nagayalanka,15.86527267,80.89766447,Krishna,1
20-PILLIVARIPALEM,Thotlavalluru,16.32390333,80.78407499800001,Krishna,5
20-RAJUGUDEM,Tiruvuru,17.09904775142857,80.52551981285715,Krishna,7
20-RAMACHANDRAPURAM,Vissannapet,16.99555568890411,80.7531552113242,Krishna,219
20-RANGAPURAM,Veerullapadu,16.735873693962265,80.45320546999999,Krishna,53
20-REGUNTA,Nuzvid,16.769605670625,80.8148896903125,Krishna,32
20-Rajagopalapuram,Agiripalle,16.652129294193546,80.8764342580645,Krishna,31
20-S.R.PURAM,G Konduru,16.7037334225,80.65285397,Krishna,4
20-SURAPANENIVARI,Ghantasala,16.20265841,80.85912301666667,Krishna,3
20-SURAYAPALEM,Vijayawada Rural,16.54746333222222,80.56348463111111,Krishna,9
20-T GANNAVARAM,Mylavaram,16.7649701351875,80.729522125125,Krishna,160
20-TENNERU,Kankipadu,16.48226868720339,80.81406500254236,Krishna,118
20-VEDADRI,Jaggayyapeta,16.815810372,80.13563799307693,Krishna,65
20-YEERAVARIGUDEM,Chatrai,16.938304100107526,80.93050145387097,Krishna,93
21-K.G. PALEM,Mudinepalli,16.4573892075,81.17879067875,Krishna,8
21-K.KANDRIK,Vijayawada Rural,16.58084580764706,80.6688792317647,Krishna,17
21-KONIKEPUDI,Pedana,16.28327914,81.14683872416667,Krishna,12
21-KUDERU,Pamidimukkala,16.25406787989247,80.84849354467742,Krishna,186
21-NARASIMHARAOPALEM,Chatrai,17.015339753695653,80.83485163398551,Krishna,276
21-P.R. Thota,Movva,16.2068283725,81.0244292575,Krishna,4
21-PALLAGIRI,Nandigama,16.786322704444444,80.31157497333334,Krishna,54
21-PEDACOMIRA,Gampalagudem,16.97841243622807,80.50630287052631,Krishna,114
21-PENJENDRA,Gudlavalleru,16.34560651,81.0084538275,Krishna,4
21-POCHAVARAM,Vatsavai,16.977940861836736,80.20267236285714,Krishna,49
21-R.P.AGRAHARAM,Gudivada,16.383449332,81.02396067,Krishna,5
21-RAJAVARAM,Agiripalle,16.68465462888889,80.74622259333334,Krishna,9
21-RAMANAPALEM,Vissannapet,17.004648027096774,80.71586928903226,Krishna,31
21-RAMANNAPALEM,Tiruvuru,17.055049902857142,80.63080200984963,Krishna,133
21-RANGANNAGUDEM,Bapulapadu,16.638702858245612,80.91060551017544,Krishna,114
21-ROYYURU,Thotlavalluru,16.390570182247707,80.74149585866974,Krishna,218
21-SIDDHARTHA NAGAR,Nuzvid,16.84276679935484,80.78555560629033,Krishna,62
21-SUNNAMPADU,G Konduru,16.716725125234376,80.53114789625,Krishna,128
21-TADEPALLI,Ghantasala,16.184798522083334,80.91111433416667,Krishna,24
21-TATIGUMMI,Veerullapadu,16.756993773548388,80.35037515677419,Krishna,31
21-TEMPALLI,Gannavaram,16.587041556702125,80.82638309787234,Krishna,94
21-THOLUKODU,Mylavaram,16.80756373013216,80.675348458326,Krishna,227
21-UPPALURU,Kankipadu,16.48683695731183,80.77711672580645,Krishna,186
21-VARREGUDEM,Machilipatnam,16.17926333,81.14044,Krishna,1
22-C.GUDIPADU,Chatrai,17.030767011121952,80.82351717863413,Krishna,205
22-J.V.MODI,Machilipatnam,16.26536767,81.24696705,Krishna,2
22-K_CHERLA,Kanchika Cherla,16.59802667,80.51114,Krishna,1
22-MAGGALA MALAPALLI,Pamidimukkala,16.26851417,80.882926665,Krishna,2
22-MALLAVOLU,Gudur,16.165067245,81.03375353499999,Krishna,2
22-ODDULAMERAKA,Nandivada,16.504231458125,80.94178989625,Krishna,16
22-PASUMARRU,Pamarru,16.305885825,81.00963728807693,Krishna,26
22-PATAPADU,Vijayawada Rural,16.589340258849557,80.66076644318585,Krishna,113
22-PEDAPROLU,Mopidevi,16.097009727222222,80.94489094388888,Krishna,18
22-PEDDAVARAM,Nandigama,16.7680731996,80.165960433,Krishna,50
22-PENUGOLANU,Gampalagudem,16.97514411769737,80.44093373493422,Krishna,152
22-POLAMPALLI,Vatsavai,17.00816024902655,80.18772680327433,Krishna,226
22-POTTIPADU,Unguturu,16.580123831555557,80.86270490844444,Krishna,45
22-RAVULAPADU,Pedaparupudi,16.450323001666664,80.93899234333334,Krishna,6
22-REMALLI,Bapulapadu,16.664076321491226,80.92465039337719,Krishna,228
22-ROLUPADI,Tiruvuru,17.045181603669725,80.5721563140367,Krishna,109
22-S A RAO PET,Agiripalle,16.68409847510638,80.72692907765958,Krishna,47
22-SATTENGUDEM,Vissannapet,17.065200361000002,80.72599945466666,Krishna,30
22-SUNKOLLU,Nuzvid,16.803133024835166,80.80400784494505,Krishna,182
22-T R PADU,Chandarlapadu,16.67759415208633,80.2830712984892,Krishna,139
22-T.D.PADU,G Konduru,16.73403699981818,80.52628463636364,Krishna,110
22-TELUGURAO PALEM,Ghantasala,16.1931526595,80.86097800425,Krishna,40
22-TIMMAPURAM,Veerullapadu,16.758866367435896,80.47587025666667,Krishna,39
22-TV LANKA,Thotlavalluru,16.349591405765576,80.76100350313621,Krishna,947
22-VELLVADAM,Mylavaram,16.769450185805628,80.6689907557289,Krishna,391
22-VELPURU,Kankipadu,16.497920705827337,80.75995584640287,Krishna,139
23-KUDURU,Pedana,16.294617289166666,81.13548428666667,Krishna,12
23-MAMILLA PALLI,Pamidimukkala,16.268549603571426,80.89562234166667,Krishna,42
23-MUKKOLLU,Gudur,16.291545,81.061400835,Krishna,2
23-PEDA LINGALA,Nandivada,16.53333708375,80.9320997925,Krishna,8
23-PEDAMADDALI,Pamarru,16.35391555803419,80.94925916615385,Krishna,117
23-PEDDA KALLEPALL,Mopidevi,16.07440780142857,80.97898464163265,Krishna,49
23-PEETALAVU,Kruthivennu,16.358014920000002,81.34884242999999,Krishna,2
23-Pedamuthevi,Movva,16.224753808659795,80.95553004608247,Krishna,97
23-R R PALLI,Nandigama,16.85060534448276,80.3217725275862,Krishna,29
23-R.C.PURAM(OLD),Vatsavai,16.97489080214286,80.16387281857143,Krishna,14
23-RAJAVARAM,Gampalagudem,16.966652575555557,80.42347480955556,Krishna,45
23-RAMANAPUDI,Gudivada,16.38654202714286,80.99608808214285,Krishna,14
23-S.N.PALEM,Bapulapadu,16.622589126666668,80.94602792259259,Krishna,27
23-S.R.PURAM,Unguturu,16.603652856923077,80.87648615076924,Krishna,13
23-SAGGURU,Agiripalle,16.661479798441558,80.83625127714286,Krishna,77
23-SURAMPALEM,Chatrai,17.020316431916665,80.79851738208335,Krishna,120
23-SURAVARAM,Tiruvuru,17.060098767058822,80.57866897970588,Krishna,68
23-TODELU DIBBA,Thotlavalluru,16.366990349473685,80.75976587736842,Krishna,19
23-TUKKULURU,Nuzvid,16.775313216448087,80.88217035076502,Krishna,183
23-TURLAPADU,Chandarlapadu,16.694739954318184,80.26686983522728,Krishna,44
23-V. RUDRAVARAM,Ghantasala,16.197435401794873,80.94201708025642,Krishna,39
23-V.P.GUDEM,Gannavaram,16.60564514109091,80.82191272018181,Krishna,110
23-VELAGALERU,G Konduru,16.649133518863636,80.61845742045455,Krishna,132
23-VENKATAPURAM,Vijayawada Rural,16.58171244153846,80.6510158176923,Krishna,13
23-V_ANNAVARAM,Veerullapadu,16.856522664444444,80.3863193211111,Krishna,9
23-Y.V.GUDEM,Kankipadu,16.418436670000002,80.79370666333334,Krishna,3
24-AMBAPURAM,Vijayawada Rural,16.563921265,80.627840845,Krishna,2
24-MANTADA,Pamidimukkala,16.353033655918367,80.87305232632653,Krishna,49
24-PEDAPUDI,Movva,16.251084227395832,80.92119905177084,Krishna,96
24-PERSEPALLI,Pamarru,16.296232130000003,81.02185926333334,Krishna,3
24-RAGHAVAPURAM,Nandigama,16.760485875283017,80.32564032698113,Krishna,53
24-RAJULAPALEM,Gampalagudem,16.99014187,80.51814437,Krishna,3
24-SAIDAPUDI,Gudivada,16.464767715555556,81.04747330222223,Krishna,9
24-SINGANNAGUDEM,Agiripalle,16.6662687325,80.770596035,Krishna,12
24-SINGANNAGUDEM,Bapulapadu,16.655586653015874,80.89850418174603,Krishna,63
24-SINGAVARAM,Vatsavai,16.932720156052632,80.219753365,Krishna,38
24-SOMAVARAPPADU,Pedaparupudi,16.466439297894738,80.9287172231579,Krishna,19
24-TATAKUNTLA,Vissannapet,16.951612293496144,80.80574482046272,Krishna,389
24-TEKULAPALLI,Tiruvuru,17.040982907171717,80.59024629717172,Krishna,99
24-TUMMALAPACHIKKA,Thotlavalluru,16.316074636363634,80.77910996963635,Krishna,55
24-USTEPALLI,Chandarlapadu,16.66910626,80.145549625,Krishna,2
24-VEERULAPADU,Veerullapadu,16.822909611369862,80.40369101671233,Krishna,73
24-VELLATURU,G Konduru,16.69884191026217,80.6520848711236,Krishna,267
24-VENKATADRI PURAM,Nuzvid,16.844000059473682,80.83936108131579,Krishna,38
25-KAMASALLI PALEM,Machilipatnam,16.25686658625,81.22542619625,Krishna,8
25-MADAKA,Pedana,16.274100830000002,81.19972667142858,Krishna,7
25-MARRIVADA,Pamidimukkala,16.36978307818182,80.89748722181818,Krishna,55
25-N.K.D.PALEM,Gudur,16.23310664,81.09842815,Krishna,1
25-PEDATUMMADI,Bantumilli,16.396415363333332,81.23317733,Krishna,3
25-POLAVARAM,Pamarru,16.29157126,80.96445432,Krishna,1
25-Pedasanagallu,Movva,16.258727706734692,80.92332536530613,Krishna,49
25-RAMAKRISHNAPURAM,Gampalagudem,16.953805523333333,80.47394838166666,Krishna,6
25-REDDIPALEM,Gudlavalleru,16.3005427,81.130077125,Krishna,2
25-RUDRAVARAM,Nandigama,16.79922649222222,80.35827405666666,Krishna,9
25-SEEPUDI,Gudivada,16.40315289777778,80.95985505444445,Krishna,9
25-SITARAMAPURAM,Agiripalle,16.755728333125,80.7832400525,Krishna,32
25-SIVARAMPURAM,Mopidevi,16.1040167575,80.945996947,Krishna,20
25-SOBHANADRIPURAM,Bapulapadu,16.623136880526314,80.89293078754386,Krishna,57
25-TALLURU,Vatsavai,16.92526333,80.29621,Krishna,1
25-TAMMALAMPADU,Pedaparupudi,16.472619129999998,80.9614818,Krishna,2
25-TARIGOPPALA,Unguturu,16.48815570906977,80.83201857,Krishna,43
25-TELADEVARAPALLI,Vissannapet,16.98220762937037,80.73406818696296,Krishna,270
25-V K PALEM,Chandarlapadu,16.6308263304,80.2321975484,Krishna,25
25-VALLURIPALEM,Thotlavalluru,16.370048232363636,80.76744117181819,Krishna,165
25-VAMAKUNTLA,Tiruvuru,17.090905873333334,80.56170652203703,Krishna,162
25-VELLANLI,Veerullapadu,16.769355598039215,80.37914137490196,Krishna,51
25-VEMULA PALLI,Ghantasala,16.16571246347826,80.89929014521739,Krishna,23
25-VENKATAPURAM,G Konduru,16.72400025084507,80.61005395774649,Krishna,71
25-VENKATAYA PALEM,Nuzvid,16.82737603191111,80.81658434013333,Krishna,225
26-MEDURU,Pamidimukkala,16.276066866459857,80.84431901521899,Krishna,274
26-PITTALLANKA,Koduru,16.073358586666668,81.00969697333333,Krishna,6
26-SATYALAMPADU,Gampalagudem,16.99676484681818,80.49091937215908,Krishna,88
26-SERI DINTAKURRU,Gudivada,16.399763551,81.043449303,Krishna,10
26-SOBHANAPURAM,Agiripalle,16.706552134069767,80.74294313848837,Krishna,86
26-SOMAVARAM,Nandigama,16.815616478695652,80.35751164565218,Krishna,46
26-TELAPROLU,Unguturu,16.595430905494506,80.87238841791209,Krishna,91
26-TIPPANAGUNTA,Bapulapadu,16.5691741375,80.94789757250001,Krishna,4
26-TUVVA CHULUKA,Vissannapet,17.043992765,80.7216588925,Krishna,4
26-V P PADU,Chandarlapadu,16.620183870714285,80.27208413642857,Krishna,14
26-VANAPAMULA,Pedaparupudi,16.435895900000002,80.92767900475806,Krishna,124
26-VAVILALA,Tiruvuru,17.096095434745763,80.54524125186441,Krishna,59
26-VEMULANARVA,Vatsavai,16.98930636888889,80.28075349555554,Krishna,9
26-VENKATAPURAM,Mopidevi,16.065752432,80.926800171,Krishna,20
26-YAKAMURU,Thotlavalluru,16.358753626544118,80.83051177286765,Krishna,136
26-YANAMADALA,Nuzvid,16.78110671903226,80.80037196311828,Krishna,93
26-YENDAKUDURU,Ghantasala,16.152316476,81.03388190485714,Krishna,35
27-MULLAPUDI,Pamidimukkala,16.308102325344827,80.89342853568965,Krishna,58
27-RAPERLA,Pamarru,16.309985096666665,80.96155782333334,Krishna,3
27-SERI KALAVAPUDI,Gudlavalleru,16.366702202857144,81.02104801285714,Krishna,7
27-SOBBALA,Gampalagudem,17.02777895318182,80.50526544795456,Krishna,44
27-SURAVARAM,Agiripalle,16.63612472102564,80.86163676055556,Krishna,234
27-T G PADU,Nandigama,16.83548546571429,80.34014944,Krishna,7
27-UMAMAHESWARAPURAM,Bapulapadu,16.60491833,80.90200833,Krishna,1
27-VEERA RAGHAVAPURAM,Vissannapet,17.02749284590909,80.75506277386363,Krishna,44
27-VELDHIPADU,Unguturu,16.49318404857143,80.85771399,Krishna,7
27-VEMAVARAM,Vijayawada Rural,16.59501163181818,80.62153242636363,Krishna,11
27-VENTRAPRAGADA,Pedaparupudi,16.448193392275133,80.91067994730159,Krishna,189
27-ZELAGALA GANDI,Ghantasala,16.146113886666665,81.03426,Krishna,3
28-6733128,Challapalli,16.108853691904763,80.87390931031746,Krishna,63
28-PUTTAGUNTA,Nandivada,16.51365733,80.96120955500001,Krishna,26
28-RIMMANAPUDI,Pamarru,16.337353476666667,80.99469064166666,Krishna,6
28-SALEM PALEM,Koduru,16.06853522375,81.022862705,Krishna,8
28-SERI VELPURU,Gudivada,16.400989680588236,81.0274762464706,Krishna,17
28-SURAMPALLI,Vijayawada Rural,16.598293084662924,80.71421591668539,Krishna,178
28-T K PADU,Nandigama,16.780464818666665,80.219642528,Krishna,15
28-THUNIKIPADU,Gampalagudem,16.984046727477477,80.39413665896396,Krishna,222
28-VEMIREDDIPALLI,Vissannapet,17.057551710729484,80.73081640455928,Krishna,329
28-VINJARAMPADU,Pedaparupudi,16.488030334,80.919960334,Krishna,5
28-Vemulamada,Movva,16.216574932421874,80.94385545414063,Krishna,128
29-RAMACHANDRAPURAM,Vijayawada Rural,16.578834285714287,80.71021666571428,Krishna,7
29-SIDDHANTAM,Gudivada,16.406763233333333,81.03228410666667,Krishna,12
29-TADIVENNU,Kruthivennu,16.37950576,81.41793098,Krishna,1
29-THOTAPALLI,Agiripalle,16.63967425149254,80.77496370485075,Krishna,134
29-UMMADADEVARAPALLI,Gampalagudem,17.079952245128204,80.41801035448718,Krishna,78
29-VEERAVALLI,Bapulapadu,16.619092013186812,80.91446880934066,Krishna,182
29-VEMANDA,Unguturu,16.464195209662922,80.88870753595505,Krishna,89
29-Yaddanapudi,Movva,16.245132807857143,80.92735583357143,Krishna,42
29-ZAMI DINTAKURRU,Pedaparupudi,16.438330596363638,80.94010733034091,Krishna,88
29-kona,Machilipatnam,16.12083751,81.04748427,Krishna,1
30-KOTHAPUDI,Machilipatnam,16.231922315,81.18851283000001,Krishna,2
30-MUSTABADA,Vijayawada Rural,16.554708573604653,80.73374360209301,Krishna,86
30-MUTTRASI GUDEM,Pamidimukkala,16.336217519411765,80.8833557617647,Krishna,17
30-UNDRAPUDI,Pamarru,16.285597366666668,80.97009651333333,Krishna,3
30-VADLAMANU,Agiripalle,16.702023719333333,80.79724196223809,Krishna,210
30-VELERU,Bapulapadu,16.64978610082569,80.93821968076452,Krishna,327
30-VEMPADU,Unguturu,16.486380713243243,80.84275597027028,Krishna,37
30-VINGADAPA,Gampalagudem,16.971779885182926,80.53600861262196,Krishna,164
30-YANADIVADA,Nagayalanka,15.910251,80.98132479,Krishna,1
31-M V GUDEM,Vijayawada Rural,16.614048840943394,80.72474238660378,Krishna,159
31-POLAVARAM,Gudur,16.1803807,81.04257927,Krishna,1
31-TATIVARRU,Gudivada,16.386993389047618,80.96579367809524,Krishna,21
31-URUTURU,Pamarru,16.313317170625,80.9359984825,Krishna,16
31-VATTIGUDIPADU,Agiripalle,16.73096208909385,80.86138059216829,Krishna,309
31-VUTUKURU,Gampalagudem,17.016280273246753,80.42823654688311,Krishna,154
32-NANDAMURU,Pedana,16.27881884625,81.206464225,Krishna,8
32-NARAYANAPURAM,Pamidimukkala,16.25641167,80.8829275,Krishna,2
32-S P V GUDEM,Vijayawada Rural,16.622492593913044,80.70921747304348,Krishna,23
32-V.KOTHA PALEM,Koduru,16.02428432,80.95434999,Krishna,1
32-VALANKI,Kruthivennu,16.372687835,81.35292443,Krishna,2
32-VALIVARTIPADU,Gudivada,16.44579685,81.0086461111111,Krishna,9
32-ZINKALAPALEM,Gampalagudem,16.9937810625,80.44669611249999,Krishna,4
33-6222333,Machilipatnam,16.12152394,81.04796277,Krishna,1
33-NANDIGAMA,Pedana,16.305755,81.153705,Krishna,1
33-P.LANKAPALLI,Pamidimukkala,16.229755733690475,80.84265450380953,Krishna,84
33-SAVARAGUDEM,Vijayawada Rural,16.534833566666666,80.73023513666666,Krishna,3
33-ZAMIDAGGUMILLI,Pamarru,16.30311250125,80.96893958375,Krishna,8
34-PENUMATCHA,Pamidimukkala,16.24946929519231,80.88660185923078,Krishna,52
34-ZAMIGOLVEPALLI,Pamarru,16.36917300869565,80.95856059347825,Krishna,46
35-TAMIRISA,Nandivada,16.475642381666667,81.01878414666668,Krishna,12
36-MEKAVARI PALEM,Machilipatnam,16.197636835,81.16761298,Krishna,2
36-PENUMALLI,Pedana,16.309424364999998,81.1671127925,Krishna,4
36-PEYYERU,Mudinepalli,16.437890949,81.101744949,Krishna,10
36-PYDIKONDALA PALEM,Pamidimukkala,16.29410801344086,80.8495828260215,Krishna,93
36-RAMANNAPETA,Gudur,16.16559939625,81.02149022625001,Krishna,16
36-VINNAKOTA,Gudlavalleru,16.36891904,81.10098853,Krishna,1
37-SRI RANGA PURAM,Pamidimukkala,16.223919367586205,80.86047870689654,Krishna,58
38-RAYAVARAM,Gudur,16.196596964999998,81.056620165,Krishna,2
38-T.INAMPUDI,Pamidimukkala,16.302578476739132,80.90601785086956,Krishna,46
39-SINGARAYA PALEM,Pedana,16.262439241428574,81.17038899714285,Krishna,7
39-TADANKI,Pamidimukkala,16.34390158730337,80.88117869797753,Krishna,89
40-TELLAKULA PALEM,Pamidimukkala,16.26494833,80.88780167,Krishna,1
41-VEERANKI,Pamidimukkala,16.300949213333332,80.84857023229885,Krishna,87
42-VEERANKI LAKU,Pamidimukkala,16.294393943170732,80.86939861804879,Krishna,41
43-VELPURU,Pamidimukkala,16.319279862058824,80.898598505,Krishna,34
43-ZINJERU,Pedana,16.29701239285714,81.22662148714286,Krishna,7
46-POTHEPALLI,Machilipatnam,16.12104997,81.04769923,Krishna,4
49-REDDI PALEM,Machilipatnam,16.2405555,81.21388325,Krishna,1
50-RUDRAVARAM,Machilipatnam,16.14395667,81.09101333,Krishna,1
51-KANKIPADU EAST,Kankipadu,16.43877839,80.77216531,Krishna,3
52-KANKIPADU SOUTH,Kankipadu,16.44260037,80.75899619,Krishna,1
54-SARADA NAGAR,Machilipatnam,16.1210973,81.04770414,Krishna,1
54-VAIVAKA,Mudinepalli,16.41236336,81.24012975,Krishna,1
55-SATRAVA PALEM,Machilipatnam,16.26259688,81.23766852,Krishna,1
55-VANUDURRU,Mudinepalli,16.42834874,81.196517975,Krishna,2
56-SATTENA PALEM,Machilipatnam,16.260368285,81.23338038,Krishna,2
56-VUTUKURU,Mudinepalli,16.42577985,81.22243427,Krishna,1
59-TALLA PALEM,Machilipatnam,16.268706766666668,81.23319241333333,Krishna,3
60-TAPASIPUDI,Machilipatnam,16.228510835,81.2011,Krishna,2
65-AGL,Penamaluru,16.49593093681818,80.69341677999999,Krishna,22
97-R.R.NAGAR,Vijayawada Rural,16.55428833,80.61420167,Krishna,1
